,zip_code,latitude,longitude,county
413,2421,42.438547,-71.239573,9
414,2445,42.325483,-71.135045,9
415,2446,42.343503,-71.122248,9
416,2451,42.397823,-71.255708,9
417,2452,42.392721,-71.213532,9
418,2453,42.369542,-71.240513,9
419,2457,42.299388,-71.274242,9
420,2458,42.353585,-71.188192,9
421,2459,42.314779,-71.192017,9
422,2460,42.351824,-71.20849,9
423,2461,42.317362,-71.206508,9
424,2462,42.328708,-71.2559,9
425,2464,42.312975,-71.218882,9
426,2465,42.348912,-71.22633,9
427,2466,42.344457,-71.248617,9
428,2467,42.314344,-71.152759,9
429,2468,42.328553,-71.22953,9
430,2472,42.369451,-71.177925,9
431,2474,42.420949,-71.15637,9
432,2476,42.415637,-71.17567,9
433,2478,42.395317,-71.180284,9
434,2481,42.311927,-71.275531,9
435,2482,42.293103,-71.298537,9
436,2492,42.276029,-71.244543,9
437,2493,42.360502,-71.303433,9
438,2494,42.29949,-71.232519,9
439,2532,41.751759,-70.597552,2
440,2534,41.668942,-70.619407,2
441,2535,41.337159,-70.761031,2
442,2536,41.596305,-70.567467,2
443,2537,41.728418,-70.435812,2
444,2538,41.777476,-70.642148,2
445,2539,41.377655,-70.52208,2
446,2540,41.573881,-70.632049,2
447,2542,41.707839,-70.54552,2
448,2543,41.478974,-70.766911,2
449,2553,41.711561,-70.622853,2
450,2554,41.291167,-70.092826,1
451,2556,41.639445,-70.624515,2
452,2557,41.441713,-70.576143,2
453,2558,41.745017,-70.653513,2
454,2559,41.690243,-70.616283,2
455,2561,41.766737,-70.540595,2
456,2562,41.787209,-70.526717,2
457,2563,41.728137,-70.476549,2
458,2564,41.271979,-69.984406,1
459,2568,41.458608,-70.613479,2
460,2571,41.761187,-70.695991,2
461,2575,41.400252,-70.656934,2
462,2576,41.772221,-70.762948,2
463,2584,41.258688,-70.007142,1
464,2601,41.657961,-70.298093,1
465,2630,41.706769,-70.31253,1
466,2631,41.747513,-70.066223,1
467,2632,41.659097,-70.346877,1
468,2633,41.689734,-69.972126,1
469,2635,41.624054,-70.439397,2
470,2637,41.705726,-70.270928,1
471,2638,41.730228,-70.197398,1
472,2639,41.668067,-70.136979,1
473,2641,41.751246,-70.153472,1
474,2642,41.841331,-69.977436,1
475,2643,41.797777,-69.937327,1
476,2644,41.683488,-70.510786,2
477,2645,41.711052,-70.057609,1
478,2646,41.670596,-70.071449,1
479,2647,41.630127,-70.310144,1
480,2648,41.670946,-70.41537,2
481,2649,41.616801,-70.490097,2
482,2650,41.701947,-69.961375,1
483,2651,41.874985,-70.003492,1
484,2652,42.049537,-70.094991,1
485,2653,41.769125,-69.97358,1
486,2655,41.627984,-70.392013,2
487,2657,42.059829,-70.200407,1
488,2659,41.681465,-70.023537,1
489,2660,41.707699,-70.15856,1
490,2663,41.894444,-70.01218,1
491,2664,41.674727,-70.195648,1
492,2666,41.99078,-70.045714,1
493,2667,41.921997,-70.023356,1
494,2668,41.716216,-70.36307,1
495,2669,41.666693,-69.989716,1
496,2670,41.660113,-70.170678,1
497,2671,41.670839,-70.1134,1
498,2672,41.6357,-70.313634,1
499,2673,41.655712,-70.247044,1
500,2675,41.704155,-70.231801,1
501,2702,41.785113,-71.059047,0
502,2703,41.931653,-71.294503,6
503,2713,41.441295,-70.902217,0
504,2715,41.803649,-71.15338,0
505,2717,41.760108,-70.972874,0
506,2718,41.862486,-71.01169,0
507,2719,41.633619,-70.871306,0
508,2720,41.72505,-71.121329,0
509,2721,41.675125,-71.148281,0
510,2723,41.692705,-71.129726,0
511,2724,41.683936,-71.1775,0
512,2725,41.720043,-71.188272,0
513,2726,41.7597,-71.144592,0
514,2738,41.704138,-70.752225,2
515,2739,41.665794,-70.814531,2
516,2740,41.637485,-70.938265,0
517,2743,41.718217,-70.901151,0
518,2744,41.606252,-70.913632,0
519,2745,41.700737,-70.950546,0
520,2746,41.660995,-70.940137,0
521,2747,41.664711,-71.015699,0
