,zip_code,latitude,longitude,county
0,10001,40.750633,-73.997177,34
1,10002,40.715775,-73.986212,34
2,10003,40.731829,-73.989181,34
3,10004,40.68863,-74.018244,34
4,10005,40.706027,-74.008835,34
5,10006,40.709614,-74.012954,34
6,10007,40.713848,-74.007755,34
7,10009,40.726399,-73.978631,34
8,10010,40.739065,-73.982255,34
9,10011,40.742039,-74.00062,34
10,10012,40.725581,-73.998078,34
11,10013,40.720103,-74.004903,34
12,10014,40.734012,-74.006746,34
13,10016,40.745224,-73.978297,34
14,10017,40.75236,-73.972493,34
15,10018,40.755319,-73.993114,34
16,10019,40.765823,-73.987169,34
17,10020,40.758236,-73.978833,34
18,10021,40.769258,-73.958751,34
19,10022,40.758628,-73.967948,34
20,10023,40.775921,-73.982607,34
21,10024,40.798452,-73.974428,34
22,10025,40.798601,-73.966622,34
23,10026,40.802381,-73.952681,34
24,10027,40.811407,-73.95306,34
25,10028,40.776441,-73.953509,34
26,10029,40.791763,-73.94397,34
27,10030,40.818267,-73.942856,16
28,10031,40.825288,-73.950045,16
29,10032,40.838815,-73.942836,16
30,10033,40.850545,-73.933983,16
31,10034,40.867076,-73.924312,16
32,10035,40.795455,-73.929655,34
33,10036,40.75926,-73.98986,34
34,10037,40.812957,-73.937376,16
35,10038,40.709278,-74.002562,34
36,10039,40.830867,-73.936218,16
37,10040,40.858305,-73.930549,16
38,10044,40.761915,-73.949962,34
39,10065,40.764612,-73.963122,34
40,10069,40.775906,-73.990358,34
41,10075,40.773361,-73.956216,34
42,10103,40.76078,-73.97767,34
43,10110,40.754499,-73.982256,34
44,10111,40.759114,-73.977596,34
45,10112,40.759167,-73.979668,34
46,10115,40.810852,-73.963744,34
47,10119,40.75031,-73.992979,34
48,10128,40.781432,-73.950013,34
49,10152,40.758404,-73.972031,34
50,10153,40.763622,-73.972439,34
51,10154,40.757779,-73.972487,34
52,10162,40.7693,-73.949915,34
53,10165,40.752131,-73.978722,34
54,10167,40.754648,-73.974771,34
55,10168,40.751448,-73.977103,34
56,10169,40.754391,-73.976098,34
57,10170,40.752625,-73.975877,34
58,10171,40.755899,-73.973858,34
59,10172,40.755273,-73.974315,34
60,10173,40.754131,-73.979364,34
61,10174,40.751441,-73.975003,34
62,10177,40.755139,-73.975934,34
63,10199,40.751393,-73.997229,34
64,10271,40.708205,-74.010504,34
65,10278,40.715182,-74.003778,34
66,10279,40.712626,-74.008669,34
67,10280,40.708538,-74.01665,34
68,10282,40.716921,-74.015066,34
69,10301,40.627456,-74.094407,60
70,10302,40.630688,-74.137776,60
71,10303,40.629885,-74.17413,60
72,10304,40.609227,-74.092575,60
73,10305,40.596691,-74.074866,60
74,10306,40.571768,-74.12595,60
75,10307,40.509183,-74.237785,60
76,10308,40.551884,-74.147646,60
77,10309,40.531346,-74.219857,60
78,10310,40.632648,-74.116148,60
79,10311,40.605241,-74.179503,60
80,10312,40.545237,-74.180443,60
81,10314,40.599263,-74.165748,60
82,10451,40.820479,-73.925084,16
83,10452,40.837393,-73.923437,16
84,10453,40.852779,-73.912332,16
85,10454,40.805489,-73.916585,16
86,10455,40.81471,-73.908593,16
87,10456,40.829881,-73.90812,16
88,10457,40.84715,-73.89868,16
89,10458,40.862543,-73.888143,16
90,10459,40.825867,-73.892942,16
91,10460,40.841758,-73.879571,16
92,10461,40.847381,-73.840584,16
93,10462,40.84328,-73.860389,16
94,10463,40.880678,-73.90654,16
95,10464,40.867787,-73.79992,16
96,10465,40.822615,-73.822239,16
97,10466,40.890964,-73.846239,16
98,10467,40.869953,-73.865746,16
99,10468,40.868093,-73.89973,16
100,10469,40.868607,-73.848133,16
101,10470,40.88953,-73.872662,16
102,10471,40.898868,-73.903328,16
103,10472,40.829556,-73.869336,16
104,10473,40.81869,-73.858474,16
105,10474,40.810549,-73.884367,16
106,10475,40.875169,-73.823817,16
107,10501,41.295608,-73.75849,14
108,10502,41.011602,-73.841433,53
109,10503,41.026556,-73.87531,53
110,10504,41.128468,-73.707521,14
111,10505,41.34209,-73.745449,14
112,10506,41.190395,-73.639144,14
113,10507,41.227896,-73.686047,14
114,10509,41.410855,-73.59434,15
115,10510,41.139472,-73.835704,53
116,10511,41.265428,-73.943192,43
117,10512,41.457619,-73.724608,15
118,10514,41.172153,-73.769196,14
119,10516,41.461974,-73.874908,43
120,10517,41.298243,-73.861993,43
121,10518,41.266143,-73.588296,14
122,10519,41.352346,-73.652662,14
123,10520,41.226478,-73.867787,43
124,10522,41.01031,-73.863746,53
125,10523,41.059341,-73.819457,53
126,10524,41.375325,-73.926217,43
127,10526,41.288102,-73.668835,14
128,10527,41.321183,-73.769878,14
129,10528,40.975049,-73.724925,53
130,10530,41.023712,-73.81281,53
131,10532,41.099278,-73.800327,53
132,10533,41.036927,-73.854864,53
133,10535,41.335169,-73.793919,14
134,10536,41.269098,-73.688694,14
135,10537,41.33974,-73.882349,43
136,10538,40.937752,-73.756473,53
137,10541,41.381113,-73.751935,14
138,10543,40.952693,-73.73604,53
139,10545,41.178591,-73.83545,14
140,10546,41.195609,-73.801126,14
141,10547,41.313334,-73.846039,43
142,10548,41.245696,-73.932977,43
143,10549,41.200584,-73.723465,14
144,10550,40.905448,-73.835253,16
145,10552,40.92446,-73.826115,16
146,10553,40.908584,-73.821652,16
147,10560,41.340527,-73.597609,14
148,10562,41.19448,-73.825254,14
149,10566,41.289483,-73.916847,43
150,10567,41.2896,-73.897001,43
151,10570,41.130067,-73.78667,53
152,10573,41.015857,-73.677404,53
153,10576,41.221577,-73.572332,14
154,10577,41.038367,-73.711114,53
155,10578,41.320276,-73.678991,14
156,10579,41.395364,-73.839053,43
157,10580,40.979049,-73.693202,53
158,10583,40.988682,-73.789204,53
159,10588,41.336623,-73.820007,43
160,10589,41.334143,-73.714634,14
161,10590,41.255269,-73.539404,14
162,10591,41.090097,-73.841014,53
163,10594,41.113425,-73.774292,53
164,10595,41.085897,-73.782645,53
165,10596,41.256258,-73.959177,43
166,10597,41.293021,-73.596568,14
167,10598,41.288223,-73.792203,14
168,10601,41.032932,-73.765071,53
169,10603,41.0544,-73.779287,53
170,10604,41.071512,-73.747093,53
171,10605,41.010525,-73.745125,53
172,10606,41.020572,-73.775846,53
173,10607,41.039089,-73.811368,53
174,10701,40.94542,-73.880471,16
175,10703,40.959829,-73.880302,53
176,10704,40.919729,-73.862651,16
177,10705,40.919705,-73.889928,16
178,10706,40.989821,-73.867552,53
179,10707,40.960533,-73.822732,53
180,10708,40.938267,-73.829922,53
181,10709,40.954635,-73.808184,53
182,10710,40.967157,-73.846339,53
183,10801,40.91757,-73.784858,53
184,10803,40.900458,-73.807138,16
185,10804,40.946841,-73.788051,53
186,10805,40.897721,-73.779258,16
187,10901,41.140772,-74.104976,61
188,10910,41.28157,-74.137958,47
189,10911,41.319158,-74.008159,43
190,10913,41.068258,-73.954975,61
191,10914,41.417717,-74.200026,47
192,10915,41.545359,-74.359321,24
193,10916,41.442343,-74.250577,47
194,10917,41.319572,-74.117639,47
195,10918,41.344192,-74.262177,47
196,10919,41.525959,-74.387618,24
197,10920,41.156495,-73.938239,61
198,10921,41.332065,-74.363422,47
199,10922,41.33276,-73.996452,43
200,10923,41.203121,-74.002263,61
201,10924,41.381005,-74.352471,47
202,10925,41.198181,-74.314759,47
203,10926,41.301846,-74.11976,47
204,10927,41.191052,-73.967562,61
205,10928,41.34897,-73.998495,43
206,10930,41.366224,-74.121236,47
207,10931,41.148792,-74.162522,61
208,10932,41.48216,-74.464285,24
209,10933,41.368021,-74.512999,24
210,10940,41.446544,-74.478741,24
211,10941,41.487318,-74.344437,24
212,10950,41.317346,-74.199881,47
213,10952,41.111118,-74.07854,61
214,10953,41.404964,-74.077432,47
215,10954,41.098819,-74.013262,61
216,10956,41.157191,-73.993416,61
217,10958,41.371913,-74.432479,24
218,10960,41.092068,-73.924648,61
219,10962,41.050066,-73.958585,61
220,10963,41.463529,-74.543423,24
221,10964,41.016204,-73.914304,53
222,10965,41.061561,-74.007832,61
223,10968,41.037017,-73.921259,61
224,10969,41.294859,-74.488006,24
225,10970,41.180177,-74.102175,61
226,10973,41.380516,-74.480462,24
227,10974,41.168058,-74.178013,47
228,10975,41.267079,-74.172263,47
229,10976,41.02296,-73.928488,61
230,10977,41.11892,-74.048158,61
231,10979,41.18283,-74.314921,47
232,10980,41.238822,-74.050163,61
233,10983,41.031088,-73.947703,61
234,10984,41.202903,-74.022265,61
235,10985,41.583519,-74.373188,24
236,10986,41.285235,-73.99871,43
237,10987,41.186927,-74.23735,47
238,10988,41.302081,-74.548556,24
239,10989,41.122955,-73.938031,61
240,10990,41.267448,-74.364011,47
241,10992,41.426089,-74.164664,47
242,10993,41.209896,-73.973842,61
243,10994,41.098072,-73.972649,61
244,10996,41.3937,-73.972175,43
245,10998,41.324076,-74.541179,24
246,11001,40.723317,-73.704949,26
247,11003,40.699176,-73.706166,46
248,11004,40.746204,-73.711478,26
249,11005,40.756596,-73.714178,26
250,11010,40.700587,-73.675018,46
251,11020,40.771442,-73.714819,26
252,11021,40.784319,-73.731488,26
253,11023,40.798909,-73.733653,26
254,11024,40.816251,-73.742872,26
255,11030,40.793409,-73.688549,26
256,11040,40.745347,-73.680292,26
257,11042,40.758534,-73.697235,26
258,11050,40.8399,-73.693124,26
259,11096,40.621346,-73.75699,46
260,11101,40.747155,-73.93975,34
261,11102,40.772884,-73.926295,34
262,11103,40.762574,-73.913447,34
263,11104,40.744634,-73.920201,34
264,11105,40.778877,-73.906769,34
265,11106,40.762211,-73.931528,34
266,11109,40.745115,-73.956928,34
267,11201,40.693682,-73.989693,34
268,11203,40.649591,-73.934371,55
269,11204,40.618779,-73.984826,55
270,11205,40.694696,-73.966286,34
271,11206,40.701954,-73.942358,34
272,11207,40.670747,-73.894209,55
273,11208,40.669769,-73.871372,55
274,11209,40.621982,-74.030324,55
275,11210,40.628147,-73.946324,55
276,11211,40.712597,-73.953098,34
277,11212,40.662936,-73.913029,55
278,11213,40.671078,-73.936336,55
279,11214,40.599148,-73.99609,55
280,11215,40.662688,-73.98674,55
281,11216,40.680768,-73.949316,55
282,11217,40.682306,-73.978099,55
283,11218,40.643468,-73.976046,55
284,11219,40.632667,-73.996669,55
285,11220,40.641221,-74.016862,55
286,11221,40.69134,-73.927879,55
287,11222,40.72779,-73.947605,34
288,11223,40.597139,-73.973428,55
289,11224,40.577372,-73.988706,55
290,11225,40.663046,-73.954219,55
291,11226,40.646448,-73.956649,55
292,11228,40.616695,-74.013047,55
293,11229,40.601293,-73.944493,55
294,11230,40.622164,-73.965105,55
295,11231,40.677916,-74.005154,55
296,11232,40.656546,-74.007355,55
297,11233,40.678308,-73.919936,55
298,11234,40.60508,-73.911721,55
299,11235,40.583949,-73.949096,55
300,11236,40.639413,-73.900664,55
301,11237,40.70416,-73.921139,34
302,11238,40.679171,-73.963804,55
303,11239,40.647735,-73.879477,55
304,11351,40.780747,-73.825301,26
305,11354,40.768208,-73.827403,26
306,11355,40.751452,-73.821031,26
307,11356,40.78485,-73.841279,16
308,11357,40.786393,-73.810864,26
309,11358,40.760471,-73.796371,26
310,11359,40.791781,-73.776875,26
311,11360,40.780379,-73.78123,26
312,11361,40.764191,-73.772775,26
313,11362,40.756574,-73.737845,26
314,11363,40.772616,-73.746526,26
315,11364,40.745289,-73.760586,26
316,11365,40.739634,-73.79449,26
317,11366,40.728152,-73.785019,26
318,11367,40.730145,-73.82703,26
319,11368,40.751718,-73.851822,26
320,11369,40.763365,-73.872374,16
321,11370,40.765393,-73.893243,34
322,11371,40.773894,-73.873475,16
323,11372,40.75169,-73.883638,34
324,11373,40.738837,-73.878535,34
325,11374,40.726418,-73.861526,26
326,11375,40.720934,-73.846151,26
327,11377,40.744819,-73.905156,34
328,11378,40.724744,-73.909639,34
329,11379,40.716748,-73.879601,34
330,11385,40.700671,-73.889433,55
331,11411,40.694021,-73.736216,26
332,11412,40.698095,-73.758986,26
333,11413,40.671659,-73.752568,26
334,11414,40.657604,-73.844804,26
335,11415,40.707917,-73.828212,26
336,11416,40.684654,-73.849548,26
337,11417,40.676446,-73.844443,26
338,11418,40.700272,-73.835971,26
339,11419,40.688673,-73.822918,26
340,11420,40.673583,-73.81773,26
341,11421,40.694062,-73.858626,26
342,11422,40.66006,-73.736012,46
343,11423,40.715606,-73.768471,26
344,11424,40.714304,-73.827263,26
345,11425,40.607754,-74.023937,55
346,11426,40.736425,-73.722376,26
347,11427,40.730904,-73.745661,26
348,11428,40.721016,-73.742245,26
349,11429,40.709766,-73.738653,26
350,11430,40.646964,-73.784813,26
351,11432,40.715359,-73.793071,26
352,11433,40.698162,-73.786893,26
353,11434,40.676808,-73.776425,26
354,11435,40.701265,-73.809605,26
355,11436,40.675807,-73.796622,26
356,11451,40.701282,-73.795972,26
357,11501,40.746286,-73.638905,54
358,11507,40.770847,-73.65226,54
359,11509,40.587963,-73.728528,46
360,11510,40.650127,-73.607709,46
361,11514,40.749892,-73.612477,54
362,11516,40.625787,-73.726685,46
363,11518,40.637472,-73.666807,46
364,11520,40.649401,-73.582951,46
365,11530,40.726854,-73.637009,46
366,11542,40.872605,-73.628622,54
367,11545,40.826321,-73.589365,54
368,11547,40.83367,-73.642687,54
369,11548,40.812868,-73.627405,54
370,11549,40.717289,-73.602775,54
371,11550,40.701475,-73.621108,46
372,11552,40.692979,-73.652416,46
373,11553,40.70643,-73.591622,54
374,11554,40.720115,-73.558861,54
375,11556,40.719678,-73.58386,54
376,11557,40.637176,-73.691976,46
377,11558,40.605357,-73.649046,46
378,11559,40.603733,-73.717352,46
379,11560,40.880757,-73.588724,54
380,11561,40.589081,-73.648178,46
381,11563,40.657253,-73.673718,46
382,11565,40.675061,-73.671667,46
383,11566,40.663194,-73.554014,54
384,11568,40.786929,-73.59649,54
385,11569,40.589785,-73.582303,46
386,11570,40.666066,-73.638409,46
387,11572,40.631772,-73.636624,46
388,11575,40.680422,-73.584877,54
389,11576,40.798032,-73.647275,54
390,11577,40.783264,-73.638877,54
391,11579,40.844016,-73.644006,54
392,11580,40.6749,-73.702154,46
393,11581,40.651028,-73.715325,46
394,11590,40.755182,-73.574338,54
395,11596,40.759667,-73.642309,54
396,11598,40.630935,-73.712339,46
397,11691,40.601278,-73.761651,46
398,11692,40.594095,-73.792896,46
399,11693,40.590692,-73.809749,46
400,11694,40.57827,-73.844762,55
401,11697,40.555688,-73.920663,55
402,11701,40.682453,-73.414381,54
403,11702,40.650697,-73.262218,30
404,11703,40.732671,-73.32501,30
405,11704,40.717504,-73.358203,30
406,11705,40.743277,-73.055841,30
407,11706,40.722537,-73.252183,30
408,11709,40.906313,-73.558244,54
409,11710,40.671972,-73.531972,54
410,11713,40.776095,-72.942821,59
411,11714,40.742563,-73.486073,54
412,11715,40.751006,-73.034877,59
413,11716,40.776692,-73.134854,30
414,11717,40.783805,-73.252263,30
415,11718,40.716435,-73.261514,30
416,11719,40.782153,-72.912104,59
417,11720,40.870331,-73.082113,30
418,11721,40.902425,-73.371427,30
419,11722,40.78305,-73.194916,30
420,11724,40.864221,-73.456381,54
421,11725,40.840492,-73.280815,30
422,11726,40.678789,-73.395729,54
423,11727,40.88206,-73.004009,59
424,11729,40.761136,-73.32526,30
425,11730,40.717436,-73.17022,30
426,11731,40.862623,-73.316937,30
427,11732,40.844738,-73.536885,54
428,11733,40.940235,-73.11278,30
429,11735,40.732747,-73.432789,54
430,11738,40.838199,-73.038213,59
431,11739,40.736135,-73.161251,30
432,11740,40.865398,-73.361296,30
433,11741,40.794895,-73.070328,30
434,11742,40.810067,-73.041404,59
435,11743,40.883411,-73.423556,54
436,11746,40.814268,-73.362276,30
437,11747,40.788403,-73.407396,54
438,11749,40.80674,-73.170903,30
439,11751,40.730486,-73.213924,30
440,11752,40.757114,-73.174012,30
441,11753,40.789713,-73.539899,54
442,11754,40.885566,-73.249901,30
443,11755,40.857817,-73.116844,30
444,11756,40.724512,-73.516326,54
445,11757,40.68901,-73.373328,54
446,11758,40.668934,-73.458448,54
447,11762,40.682744,-73.446664,54
448,11763,40.826582,-72.98405,59
449,11764,40.938993,-72.979047,59
450,11765,40.882186,-73.558941,54
451,11766,40.939219,-73.018666,59
452,11767,40.842949,-73.145216,30
453,11768,40.923631,-73.339309,30
454,11769,40.734348,-73.125025,30
455,11770,40.645842,-73.156596,30
456,11771,40.872799,-73.52502,54
457,11772,40.76178,-72.987407,59
458,11776,40.913615,-73.046398,59
459,11777,40.956068,-73.066659,59
460,11778,40.948046,-72.937093,59
461,11779,40.812958,-73.11449,30
462,11780,40.909287,-73.174729,30
463,11782,40.738088,-73.08167,30
464,11783,40.677612,-73.490014,54
465,11784,40.868923,-73.041215,59
466,11786,40.950485,-72.886658,59
467,11787,40.852924,-73.21126,30
468,11788,40.818088,-73.213209,30
469,11789,40.962028,-72.971008,59
470,11790,40.905957,-73.127374,30
471,11791,40.828288,-73.505922,54
472,11792,40.954997,-72.825588,59
473,11793,40.651288,-73.514726,54
474,11794,40.91336,-73.124883,30
475,11795,40.709005,-73.296337,30
476,11796,40.731246,-73.099419,30
477,11797,40.820208,-73.47245,54
478,11798,40.752599,-73.378743,54
479,11801,40.762304,-73.524452,54
480,11803,40.7817,-73.473035,54
481,11804,40.75901,-73.457384,54
482,11901,40.926901,-72.643499,57
483,11930,40.989988,-72.099587,57
484,11931,40.934273,-72.612403,57
485,11932,40.934313,-72.306615,57
486,11933,40.942231,-72.765594,59
487,11934,40.798359,-72.794297,59
488,11935,41.021223,-72.486958,57
489,11937,41.013013,-72.168912,57
490,11939,41.123116,-72.31535,57
491,11940,40.813171,-72.752002,59
492,11941,40.83016,-72.729761,59
493,11942,40.850303,-72.581827,57
494,11944,41.10403,-72.371541,57
495,11946,40.87027,-72.521704,57
496,11947,40.950659,-72.571053,57
497,11948,40.96364,-72.553489,57
498,11949,40.866503,-72.804643,59
499,11950,40.808032,-72.84701,59
500,11951,40.763164,-72.830344,59
501,11952,41.001648,-72.547599,57
502,11953,40.892505,-72.951172,59
503,11954,41.047565,-71.946386,57
504,11955,40.809133,-72.816101,59
505,11956,40.969049,-72.462175,57
506,11957,41.192201,-72.148968,57
507,11958,41.039067,-72.464419,57
508,11959,40.822586,-72.601345,57
509,11960,40.810615,-72.706062,59
510,11961,40.905139,-72.888349,59
511,11962,40.930895,-72.268719,57
512,11963,40.993155,-72.319664,57
513,11964,41.055827,-72.319034,57
514,11965,41.096081,-72.2884,57
515,11967,40.794778,-72.875477,59
516,11968,40.905925,-72.415662,57
517,11970,40.938952,-72.577539,57
518,11971,41.064037,-72.430926,57
519,11972,40.847825,-72.702889,59
520,11973,40.867173,-72.882123,59
521,11975,40.941107,-72.244466,57
522,11976,40.922393,-72.350704,57
523,11977,40.827467,-72.678983,59
524,11978,40.826323,-72.649008,59
525,11980,40.831296,-72.923154,59
526,12007,42.455665,-73.927143,32
527,12008,42.853488,-73.906535,49
528,12009,42.697723,-74.03535,49
529,12010,42.937632,-74.173325,49
530,12015,42.294057,-73.825116,6
531,12017,42.32111,-73.455997,6
532,12018,42.628833,-73.520771,48
533,12019,42.934351,-73.881808,49
534,12020,43.001589,-73.868123,49
535,12022,42.656951,-73.333851,48
536,12023,42.598558,-74.183022,32
537,12024,42.476788,-73.533278,48
538,12025,43.083346,-74.138092,49
539,12027,42.935415,-73.907815,49
540,12028,42.934442,-73.442269,40
541,12029,42.41595,-73.424961,6
542,12031,42.766038,-74.451615,39
543,12032,43.124008,-74.52507,39
544,12033,42.543138,-73.705499,48
545,12035,42.730427,-74.359221,39
546,12036,42.541514,-74.673053,31
547,12037,42.344725,-73.567126,6
548,12040,42.63735,-73.350721,48
549,12041,42.577943,-73.95266,32
550,12042,42.416518,-73.938206,32
551,12043,42.69397,-74.530506,39
552,12045,42.482555,-73.800532,32
553,12046,42.507517,-73.925621,32
554,12047,42.784054,-73.726219,48
555,12051,42.345522,-73.842543,32
556,12052,42.75447,-73.478427,48
557,12053,42.757544,-74.190867,49
558,12054,42.608547,-73.864416,32
559,12056,42.764785,-74.09515,49
560,12057,42.968892,-73.346287,40
561,12058,42.34442,-73.917635,32
562,12059,42.619223,-74.060881,32
563,12060,42.410631,-73.505286,6
564,12061,42.599312,-73.657175,48
565,12062,42.538976,-73.504976,48
566,12063,42.568163,-73.638051,48
567,12064,42.614166,-74.655719,31
568,12065,42.852284,-73.785597,49
569,12066,42.790105,-74.352762,39
570,12067,42.557461,-73.920294,32
571,12068,42.956069,-74.401829,39
572,12069,42.946036,-74.279938,39
573,12070,42.986058,-74.263032,39
574,12071,42.552657,-74.422661,4
575,12072,42.884893,-74.356737,39
576,12074,43.054217,-74.030006,49
577,12075,42.299922,-73.633627,6
578,12076,42.410272,-74.395734,4
579,12077,42.588163,-73.777694,48
580,12078,43.134351,-74.339632,39
581,12083,42.424859,-74.026509,32
582,12084,42.704669,-73.899364,49
583,12085,42.703313,-73.963261,49
584,12086,43.009005,-74.086332,49
585,12087,42.43225,-73.892894,32
586,12089,42.867493,-73.312753,40
587,12090,42.876802,-73.351525,40
588,12092,42.696079,-74.378715,39
589,12093,42.497791,-74.628105,31
590,12094,42.899423,-73.490058,40
591,12095,43.024817,-74.403815,39
592,12106,42.389554,-73.710951,6
593,12108,43.573248,-74.451487,28
594,12110,42.750578,-73.776118,48
595,12115,42.477301,-73.5767,48
596,12116,42.538795,-74.911164,31
597,12117,43.167143,-74.261237,39
598,12118,42.909321,-73.713085,49
599,12120,42.449724,-74.148844,32
600,12121,42.839897,-73.607392,48
601,12122,42.54202,-74.326145,4
602,12123,42.547343,-73.598306,48
603,12124,42.453111,-73.797581,32
604,12125,42.484748,-73.399844,48
605,12130,42.442223,-73.65938,6
606,12131,42.453371,-74.463913,4
607,12132,42.470521,-73.630031,48
608,12134,43.269201,-74.228185,28
609,12136,42.420119,-73.565108,6
610,12137,42.860334,-74.133072,49
611,12138,42.748836,-73.370379,48
612,12139,43.500221,-74.579544,28
613,12140,42.696684,-73.540064,48
614,12143,42.489818,-73.855238,32
615,12144,42.627836,-73.717842,48
616,12147,42.518611,-74.15884,32
617,12148,42.827793,-73.848164,49
618,12149,42.616654,-74.563446,39
619,12150,42.880523,-74.052689,49
620,12151,42.922697,-73.787225,49
621,12153,42.629923,-73.473341,48
622,12154,42.93746,-73.605775,40
623,12155,42.596357,-74.827655,31
624,12156,42.483504,-73.747254,48
625,12157,42.669798,-74.286077,39
626,12158,42.542158,-73.822091,32
627,12159,42.651428,-73.885894,49
628,12160,42.761621,-74.383152,39
629,12161,42.534769,-73.854863,32
630,12164,43.578133,-74.359045,28
631,12165,42.306136,-73.504114,6
632,12166,42.833587,-74.445509,39
633,12167,42.424942,-74.578036,4
634,12168,42.560862,-73.380714,48
635,12169,42.592887,-73.448036,48
636,12170,43.001956,-73.667271,40
637,12172,42.288764,-73.739212,6
638,12173,42.380013,-73.75966,6
639,12174,42.353449,-73.728436,6
640,12175,42.544369,-74.55622,4
641,12176,42.382017,-73.980862,32
642,12177,42.950952,-74.28726,39
643,12180,42.748588,-73.599536,48
644,12182,42.799699,-73.630864,48
645,12183,42.74787,-73.692595,48
646,12184,42.419893,-73.653359,6
647,12185,42.862521,-73.554112,48
648,12186,42.633164,-73.977188,32
649,12187,42.61884,-74.463554,39
650,12188,42.821216,-73.695525,48
651,12189,42.736341,-73.717521,48
652,12190,43.475631,-74.28541,28
653,12192,42.409035,-73.827677,32
654,12193,42.52276,-74.043268,32
655,12194,42.528462,-74.447631,4
656,12195,42.482789,-73.475088,48
657,12196,42.631786,-73.613946,48
658,12197,42.609999,-74.724749,31
659,12198,42.672768,-73.633574,48
660,12202,42.635575,-73.759658,48
661,12203,42.681048,-73.84698,49
662,12204,42.691517,-73.73375,48
663,12205,42.718785,-73.82924,49
664,12206,42.674514,-73.782733,48
665,12207,42.658398,-73.745952,48
666,12208,42.653031,-73.809978,48
667,12209,42.638686,-73.790469,48
668,12210,42.659502,-73.756237,48
669,12211,42.703095,-73.763706,48
670,12222,42.685261,-73.82323,48
671,12302,42.878182,-73.982505,49
672,12303,42.740387,-73.905398,49
673,12304,42.77469,-73.898297,49
674,12305,42.811981,-73.950252,49
675,12306,42.805429,-74.044227,49
676,12307,42.804981,-73.932822,49
677,12308,42.82098,-73.91967,49
678,12309,42.79983,-73.864972,49
679,12401,41.987541,-74.010273,29
680,12404,41.818958,-74.236082,9
681,12405,42.317909,-74.085995,32
682,12406,42.079943,-74.524093,4
683,12407,42.317638,-74.358152,4
684,12409,42.040569,-74.181139,9
685,12410,42.066096,-74.424732,9
686,12411,41.876019,-74.044802,41
687,12412,42.012732,-74.279585,9
688,12413,42.313984,-74.02216,32
689,12414,42.232019,-73.913867,29
690,12416,42.10304,-74.281552,9
691,12417,41.906422,-73.990723,29
692,12418,42.358758,-74.16168,32
693,12419,41.860252,-74.102007,41
694,12420,41.672466,-74.371559,24
695,12421,42.250044,-74.546139,4
696,12422,42.391829,-74.213288,32
697,12423,42.379218,-74.109746,32
698,12424,42.247617,-74.115847,32
699,12427,42.134238,-74.136736,29
700,12428,41.746858,-74.466143,22
701,12429,41.833329,-73.985378,41
702,12430,42.200758,-74.49916,4
703,12431,42.362023,-74.023533,32
704,12432,42.04442,-73.944531,29
705,12433,42.000641,-74.156576,9
706,12434,42.36364,-74.502385,4
707,12435,41.7308,-74.51336,22
708,12436,42.195759,-74.077821,29
709,12438,42.204899,-74.601006,4
710,12439,42.277817,-74.21039,4
711,12440,41.781151,-74.172876,41
712,12441,42.134422,-74.509215,4
713,12442,42.182411,-74.222991,9
714,12443,41.934991,-74.084925,29
715,12444,42.264233,-74.29752,4
716,12446,41.809559,-74.326443,9
717,12448,42.086646,-74.16066,9
718,12449,41.992378,-73.993774,29
719,12450,42.133247,-74.244279,9
720,12451,42.304893,-73.948176,32
721,12452,42.252385,-74.364938,4
722,12453,42.093389,-73.936281,29
723,12454,42.28697,-74.149542,32
724,12455,42.140733,-74.659478,4
725,12456,42.032705,-73.997133,29
726,12457,42.044071,-74.252501,9
727,12458,41.822918,-74.43208,9
728,12459,42.240382,-74.678893,4
729,12460,42.415615,-74.14759,32
730,12461,41.904961,-74.267998,9
731,12463,42.205517,-74.020428,29
732,12464,42.02354,-74.367292,9
733,12465,42.157153,-74.460016,4
734,12466,41.904345,-73.979025,29
735,12468,42.300462,-74.423763,4
736,12469,42.448595,-74.246097,32
737,12470,42.299624,-74.093387,32
738,12471,41.843871,-74.041344,41
739,12472,41.84709,-74.079545,41
740,12473,42.258166,-74.041007,32
741,12474,42.323807,-74.583034,4
742,12475,42.015237,-74.015432,29
743,12477,42.092591,-73.98811,29
744,12480,42.135382,-74.391275,4
745,12481,41.987348,-74.228435,9
746,12482,42.268143,-73.955446,32
747,12483,41.672377,-74.421991,24
748,12484,41.861918,-74.176528,9
749,12485,42.205023,-74.144201,29
750,12486,41.832417,-74.063984,41
751,12487,41.869399,-73.998805,41
752,12489,41.750485,-74.358293,9
753,12490,42.122854,-73.924476,29
754,12491,41.965192,-74.141459,9
755,12492,42.184926,-74.335763,4
756,12493,41.785665,-73.974132,41
757,12494,41.956598,-74.292894,9
758,12495,42.084923,-74.24068,9
759,12496,42.337294,-74.269692,4
760,12498,42.045663,-74.109618,29
761,12501,41.863095,-73.573627,51
762,12502,42.086568,-73.664724,6
763,12503,42.035959,-73.580146,51
764,12504,42.035298,-73.913144,29
765,12507,42.009241,-73.917141,29
766,12508,41.495996,-73.953632,43
767,12512,41.548499,-73.968402,41
768,12513,42.219307,-73.720481,6
769,12514,41.877409,-73.764423,51
770,12515,41.684774,-74.06484,41
771,12516,42.106275,-73.563583,6
772,12517,42.114296,-73.507454,6
773,12518,41.416157,-74.043064,43
774,12520,41.428017,-73.996195,43
775,12521,42.171335,-73.650487,6
